CensusTract,SchoolYear,GradeLevel,Count,PreviousGrade,PreviousYear,PreviousThreeYear,PreviousFiveYear,OneYearPercentGrowth,OneYearGrowth,ThreeYearPercentGrowth,ThreeYearGrowth,FiveYearPercentGrowth,FiveYearGrowth,LongTract,Zip,Y,NeighborCount,NeighborPreviousCount,NeighborPreviousThreeCount,NeighborOneYearPercentGrowth,NeighborOnYearGrowth,NeighborThreeYearPercentGrowth,NeighborThreeYearGrowth
30,2010,2,13,11,17,4,4,-0.235294,-4,2.25,9,2.25,9,36047003000,11220,0,208,198,198,0.050505,10,0.050505,10
30,2010,3,16,13,16,19,19,0,0,-0.157895,-3,-0.157895,-3,36047003000,11220,0,195,184,202,0.059783,11,-0.034653,-7
30,2010,4,16,16,7,12,12,1.285714,9,0.333333,4,0.333333,4,36047003000,11220,0,183,178,175,0.02809,5,0.045714,8
30,2010,5,7,16,23,11,11,-0.695652,-16,-0.363636,-4,-0.363636,-4,36047003000,11220,0,183,203,184,-0.098522,-20,-0.005435,-1
34,2001,0,13,13,13,13,13,0,0,0,0,0,0,36047003400,11209,1,83,83,83,0,0,0,0
34,2001,1,17,13,17,17,17,0,0,0,0,0,0,36047003400,11209,0,84,84,84,0,0,0,0
34,2001,2,17,17,17,17,17,0,0,0,0,0,0,36047003400,11209,0,95,95,95,0,0,0,0
34,2001,3,23,17,23,23,23,0,0,0,0,0,0,36047003400,11209,0,88,88,88,0,0,0,0
34,2001,4,9,23,9,9,9,0,0,0,0,0,0,36047003400,11209,1,66,66,66,0,0,0,0
34,2001,5,7,9,7,7,7,0,0,0,0,0,0,36047003400,11209,1,85,85,85,0,0,0,0
34,2002,0,17,17,13,17,17,0.307692,4,0,0,0,0,36047003400,11209,1,64,83,64,-0.228916,-19,0,0
34,2002,1,11,17,17,11,11,-0.352941,-6,0,0,0,0,36047003400,11209,1,88,84,88,0.047619,4,0,0
34,2002,2,14,11,17,14,14,-0.176471,-3,0,0,0,0,36047003400,11209,1,93,95,93,-0.021053,-2,0,0
34,2002,3,18,14,23,18,18,-0.217391,-5,0,0,0,0,36047003400,11209,0,95,88,95,0.079545,7,0,0
34,2002,4,19,18,9,19,19,1.111111,10,0,0,0,0,36047003400,11209,0,78,66,78,0.181818,12,0,0
34,2002,5,9,19,7,9,9,0.285714,2,0,0,0,0,36047003400,11209,1,61,85,61,-0.282353,-24,0,0
34,2003,0,18,18,17,18,18,0.058824,1,0,0,0,0,36047003400,11209,0,78,64,78,0.21875,14,0,0
34,2003,1,19,18,11,19,19,0.727273,8,0,0,0,0,36047003400,11209,1,73,88,73,-0.170455,-15,0,0
34,2003,2,15,19,14,15,15,0.071429,1,0,0,0,0,36047003400,11209,1,89,93,89,-0.043011,-4,0,0
34,2003,3,17,15,18,17,17,-0.055556,-1,0,0,0,0,36047003400,11209,0,97,95,97,0.021053,2,0,0
34,2003,4,17,17,19,17,17,-0.105263,-2,0,0,0,0,36047003400,11209,0,88,78,88,0.128205,10,0,0
34,2003,5,21,17,9,21,21,1.333333,12,0,0,0,0,36047003400,11209,0,74,61,74,0.213115,13,0,0
34,2004,0,20,20,18,13,13,0.111111,2,0.538462,7,0.538462,7,36047003400,11209,1,79,78,83,0.012821,1,-0.048193,-4
34,2004,1,19,20,19,17,17,0,0,0.117647,2,0.117647,2,36047003400,11209,1,70,73,84,-0.041096,-3,-0.166667,-14
34,2004,2,20,19,15,17,17,0.333333,5,0.176471,3,0.176471,3,36047003400,11209,0,66,89,95,-0.258427,-23,-0.305263,-29
34,2004,3,15,20,17,23,23,-0.117647,-2,-0.347826,-8,-0.347826,-8,36047003400,11209,1,93,97,88,-0.041237,-4,0.056818,5
34,2004,4,18,15,17,9,9,0.058824,1,1,9,1,9,36047003400,11209,0,98,88,66,0.113636,10,0.484848,32
34,2004,5,18,18,21,7,7,-0.142857,-3,1.571429,11,1.571429,11,36047003400,11209,0,79,74,85,0.067568,5,-0.070588,-6
34,2005,0,18,18,20,17,17,-0.1,-2,0.058824,1,0.058824,1,36047003400,11209,1,57,79,64,-0.278481,-22,-0.109375,-7
34,2005,1,25,18,19,11,11,0.315789,6,1.272727,14,1.272727,14,36047003400,11209,0,74,70,88,0.057143,4,-0.159091,-14
34,2005,2,21,25,20,14,14,0.05,1,0.5,7,0.5,7,36047003400,11209,1,67,66,93,0.015152,1,-0.27957,-26
34,2005,3,18,21,15,18,18,0.2,3,0,0,0,0,36047003400,11209,0,67,93,95,-0.27957,-26,-0.294737,-28
34,2005,4,14,18,18,19,19,-0.222222,-4,-0.263158,-5,-0.263158,-5,36047003400,11209,1,94,98,78,-0.040816,-4,0.205128,16
34,2005,5,19,14,18,9,9,0.055556,1,1.111111,10,1.111111,10,36047003400,11209,0,91,79,61,0.151899,12,0.491803,30
34,2006,0,24,24,18,18,18,0.333333,6,0.333333,6,0.333333,6,36047003400,11209,0,86,57,78,0.508772,29,0.102564,8
34,2006,1,23,24,25,19,19,-0.08,-2,0.210526,4,0.210526,4,36047003400,11209,0,66,74,73,-0.108108,-8,-0.09589,-7
34,2006,2,21,23,21,15,15,0,0,0.4,6,0.4,6,36047003400,11209,1,75,67,89,0.119403,8,-0.157303,-14
34,2006,3,21,21,18,17,17,0.166667,3,0.235294,4,0.235294,4,36047003400,11209,1,68,67,97,0.014925,1,-0.298969,-29
34,2006,4,14,21,14,17,17,0,0,-0.176471,-3,-0.176471,-3,36047003400,11209,1,75,94,88,-0.202128,-19,-0.147727,-13
34,2006,5,12,14,19,21,21,-0.368421,-7,-0.428571,-9,-0.428571,-9,36047003400,11209,1,93,91,74,0.021978,2,0.256757,19
34,2007,0,27,27,24,20,20,0.125,3,0.35,7,0.35,7,36047003400,11209,0,86,86,79,0,0,0.088608,7
34,2007,1,27,27,23,19,19,0.173913,4,0.421053,8,0.421053,8,36047003400,11209,0,95,66,70,0.439394,29,0.357143,25
34,2007,2,24,27,21,20,20,0.142857,3,0.2,4,0.2,4,36047003400,11209,1,60,75,66,-0.2,-15,-0.090909,-6
34,2007,3,20,24,21,15,15,-0.047619,-1,0.333333,5,0.333333,5,36047003400,11209,1,72,68,93,0.058824,4,-0.225806,-21
34,2007,4,22,20,14,18,18,0.571429,8,0.222222,4,0.222222,4,36047003400,11209,1,66,75,98,-0.12,-9,-0.326531,-32
34,2007,5,12,22,12,18,18,0,0,-0.333333,-6,-0.333333,-6,36047003400,11209,1,75,93,79,-0.193548,-18,-0.050633,-4
34,2008,0,16,16,27,18,18,-0.407407,-11,-0.111111,-2,-0.111111,-2,36047003400,11209,1,67,86,57,-0.22093,-19,0.175439,10
34,2008,1,25,16,27,25,25,-0.074074,-2,0,0,0,0,36047003400,11209,0,92,95,74,-0.031579,-3,0.243243,18
34,2008,2,27,25,24,21,21,0.125,3,0.285714,6,0.285714,6,36047003400,11209,0,86,60,67,0.433333,26,0.283582,19
34,2008,3,26,27,20,18,18,0.3,6,0.444444,8,0.444444,8,36047003400,11209,0,59,72,67,-0.180556,-13,-0.119403,-8
34,2008,4,22,26,22,14,14,0,0,0.571429,8,0.571429,8,36047003400,11209,1,65,66,94,-0.015152,-1,-0.308511,-29
34,2008,5,23,22,12,19,19,0.916667,11,0.210526,4,0.210526,4,36047003400,11209,1,69,75,91,-0.08,-6,-0.241758,-22
34,2009,0,25,25,16,24,24,0.5625,9,0.041667,1,0.041667,1,36047003400,11209,0,86,67,86,0.283582,19,0,0
34,2009,1,19,25,25,23,23,-0.24,-6,-0.173913,-4,-0.173913,-4,36047003400,11209,0,74,92,66,-0.195652,-18,0.121212,8
34,2009,2,27,19,27,21,21,0,0,0.285714,6,0.285714,6,36047003400,11209,0,95,86,75,0.104651,9,0.266667,20
34,2009,3,29,27,26,21,21,0.115385,3,0.380952,8,0.380952,8,36047003400,11209,0,81,59,68,0.372881,22,0.191176,13
34,2009,4,27,29,22,14,14,0.227273,5,0.928571,13,0.928571,13,36047003400,11209,0,60,65,75,-0.076923,-5,-0.2,-15
34,2009,5,20,27,23,12,12,-0.130435,-3,0.666667,8,0.666667,8,36047003400,11209,0,79,69,93,0.144928,10,-0.150538,-14
34,2010,0,27,27,25,27,27,0.08,2,0,0,0,0,36047003400,11209,0,98,86,86,0.139535,12,0.139535,12
34,2010,1,25,27,19,27,27,0.315789,6,-0.074074,-2,-0.074074,-2,36047003400,11209,0,88,74,95,0.189189,14,-0.073684,-7
34,2010,2,20,25,27,24,24,-0.259259,-7,-0.166667,-4,-0.166667,-4,36047003400,11209,0,82,95,60,-0.136842,-13,0.366667,22
34,2010,3,27,20,29,20,20,-0.068966,-2,0.35,7,0.35,7,36047003400,11209,0,98,81,72,0.209877,17,0.361111,26
34,2010,4,27,27,27,22,22,0,0,0.227273,5,0.227273,5,36047003400,11209,0,78,60,66,0.3,18,0.181818,12
34,2010,5,26,27,20,12,12,0.3,6,1.166667,14,1.166667,14,36047003400,11209,0,64,79,75,-0.189873,-15,-0.146667,-11
36,2001,0,19,19,19,19,19,0,0,0,0,0,0,36047003600,11209,1,150,150,150,0,0,0,0
36,2001,1,35,19,35,35,35,0,0,0,0,0,0,36047003600,11209,0,154,154,154,0,0,0,0
36,2001,2,36,35,36,36,36,0,0,0,0,0,0,36047003600,11209,0,173,173,173,0,0,0,0
36,2001,3,30,36,30,30,30,0,0,0,0,0,0,36047003600,11209,1,173,173,173,0,0,0,0
36,2001,4,19,30,19,19,19,0,0,0,0,0,0,36047003600,11209,1,120,120,120,0,0,0,0
36,2001,5,29,19,29,29,29,0,0,0,0,0,0,36047003600,11209,0,135,135,135,0,0,0,0
36,2002,0,21,21,19,21,21,0.105263,2,0,0,0,0,36047003600,11209,0,140,150,140,-0.066667,-10,0,0
36,2002,1,22,21,35,22,22,-0.371429,-13,0,0,0,0,36047003600,11209,0,155,154,155,0.006494,1,0,0
36,2002,2,38,22,36,38,38,0.055556,2,0,0,0,0,36047003600,11209,0,157,173,157,-0.092486,-16,0,0
36,2002,3,38,38,30,38,38,0.266667,8,0,0,0,0,36047003600,11209,0,175,173,175,0.011561,2,0,0
36,2002,4,29,38,19,29,29,0.526316,10,0,0,0,0,36047003600,11209,1,170,120,170,0.416667,50,0,0
36,2002,5,17,29,29,17,17,-0.413793,-12,0,0,0,0,36047003600,11209,1,121,135,121,-0.103704,-14,0,0
36,2003,0,26,26,21,26,26,0.238095,5,0,0,0,0,36047003600,11209,0,145,140,145,0.035714,5,0,0
36,2003,1,26,26,22,26,26,0.181818,4,0,0,0,0,36047003600,11209,0,152,155,152,-0.019355,-3,0,0
36,2003,2,24,26,38,24,24,-0.368421,-14,0,0,0,0,36047003600,11209,0,154,157,154,-0.019108,-3,0,0
36,2003,3,42,24,38,42,42,0.105263,4,0,0,0,0,36047003600,11209,0,159,175,159,-0.091429,-16,0,0
36,2003,4,33,42,29,33,33,0.137931,4,0,0,0,0,36047003600,11209,0,174,170,174,0.023529,4,0,0
36,2003,5,25,33,17,25,25,0.470588,8,0,0,0,0,36047003600,11209,1,170,121,170,0.404959,49,0,0
36,2004,0,22,22,26,19,19,-0.153846,-4,0.157895,3,0.157895,3,36047003600,11209,0,163,145,150,0.124138,18,0.086667,13
36,2004,1,21,22,26,35,35,-0.192308,-5,-0.4,-14,-0.4,-14,36047003600,11209,0,149,152,154,-0.019737,-3,-0.032468,-5
36,2004,2,23,21,24,36,36,-0.041667,-1,-0.361111,-13,-0.361111,-13,36047003600,11209,0,156,154,173,0.012987,2,-0.098266,-17
36,2004,3,27,23,42,30,30,-0.357143,-15,-0.1,-3,-0.1,-3,36047003600,11209,0,147,159,173,-0.075472,-12,-0.150289,-26
36,2004,4,42,27,33,19,19,0.272727,9,1.210526,23,1.210526,23,36047003600,11209,0,161,174,120,-0.074713,-13,0.341667,41
36,2004,5,31,42,25,29,29,0.24,6,0.068966,2,0.068966,2,36047003600,11209,0,167,170,135,-0.017647,-3,0.237037,32
36,2005,0,13,13,22,21,21,-0.409091,-9,-0.380952,-8,-0.380952,-8,36047003600,11209,1,158,163,140,-0.030675,-5,0.128571,18
36,2005,1,23,13,21,22,22,0.095238,2,0.045455,1,0.045455,1,36047003600,11209,1,172,149,155,0.154362,23,0.109677,17
36,2005,2,19,23,23,38,38,-0.173913,-4,-0.5,-19,-0.5,-19,36047003600,11209,0,143,156,157,-0.083333,-13,-0.089172,-14
36,2005,3,24,19,27,38,38,-0.111111,-3,-0.368421,-14,-0.368421,-14,36047003600,11209,0,156,147,175,0.061224,9,-0.108571,-19
36,2005,4,25,24,42,29,29,-0.404762,-17,-0.137931,-4,-0.137931,-4,36047003600,11209,0,158,161,170,-0.018634,-3,-0.070588,-12
36,2005,5,40,25,31,17,17,0.290323,9,1.352941,23,1.352941,23,36047003600,11209,0,162,167,121,-0.02994,-5,0.338843,41
36,2006,0,24,24,13,26,26,0.846154,11,-0.076923,-2,-0.076923,-2,36047003600,11209,0,174,158,145,0.101266,16,0.2,29
36,2006,1,20,24,23,26,26,-0.130435,-3,-0.230769,-6,-0.230769,-6,36047003600,11209,1,162,172,152,-0.05814,-10,0.065789,10
36,2006,2,22,20,19,24,24,0.157895,3,-0.083333,-2,-0.083333,-2,36047003600,11209,0,167,143,154,0.167832,24,0.084416,13
36,2006,3,21,22,24,42,42,-0.125,-3,-0.5,-21,-0.5,-21,36047003600,11209,0,146,156,159,-0.064103,-10,-0.081761,-13
36,2006,4,27,21,25,33,33,0.08,2,-0.181818,-6,-0.181818,-6,36047003600,11209,0,153,158,174,-0.031646,-5,-0.12069,-21
36,2006,5,25,27,40,25,25,-0.375,-15,0,0,0,0,36047003600,11209,0,162,162,170,0,0,-0.047059,-8
36,2007,0,21,21,24,22,22,-0.125,-3,-0.045455,-1,-0.045455,-1,36047003600,11209,1,160,174,163,-0.08046,-14,-0.018405,-3
36,2007,1,26,21,20,21,21,0.3,6,0.238095,5,0.238095,5,36047003600,11209,0,175,162,149,0.080247,13,0.174497,26
36,2007,2,18,26,22,23,23,-0.181818,-4,-0.217391,-5,-0.217391,-5,36047003600,11209,1,165,167,156,-0.011976,-2,0.057692,9
36,2007,3,20,18,21,27,27,-0.047619,-1,-0.259259,-7,-0.259259,-7,36047003600,11209,0,166,146,147,0.136986,20,0.129252,19
36,2007,4,21,20,27,42,42,-0.222222,-6,-0.5,-21,-0.5,-21,36047003600,11209,0,141,153,161,-0.078431,-12,-0.124224,-20
36,2007,5,23,21,25,31,31,-0.08,-2,-0.258065,-8,-0.258065,-8,36047003600,11209,0,141,162,167,-0.12963,-21,-0.155689,-26
36,2008,0,15,15,21,13,13,-0.285714,-6,0.153846,2,0.153846,2,36047003600,11209,1,166,160,158,0.0375,6,0.050633,8
36,2008,1,24,15,26,23,23,-0.076923,-2,0.043478,1,0.043478,1,36047003600,11209,1,168,175,172,-0.04,-7,-0.023256,-4
36,2008,2,21,24,18,19,19,0.166667,3,0.105263,2,0.105263,2,36047003600,11209,0,172,165,143,0.042424,7,0.202797,29
36,2008,3,13,21,20,24,24,-0.35,-7,-0.458333,-11,-0.458333,-11,36047003600,11209,1,167,166,156,0.006024,1,0.070513,11
36,2008,4,19,13,21,25,25,-0.095238,-2,-0.24,-6,-0.24,-6,36047003600,11209,0,164,141,158,0.163121,23,0.037975,6
36,2008,5,22,19,23,40,40,-0.043478,-1,-0.45,-18,-0.45,-18,36047003600,11209,0,147,141,162,0.042553,6,-0.092593,-15
36,2009,0,30,30,15,24,24,1,15,0.25,6,0.25,6,36047003600,11209,0,174,166,174,0.048193,8,0,0
36,2009,1,19,30,24,20,20,-0.208333,-5,-0.05,-1,-0.05,-1,36047003600,11209,0,186,168,162,0.107143,18,0.148148,24
36,2009,2,21,19,21,22,22,0,0,-0.045455,-1,-0.045455,-1,36047003600,11209,0,177,172,167,0.02907,5,0.05988,10
36,2009,3,21,21,13,21,21,0.615385,8,0,0,0,0,36047003600,11209,0,180,167,146,0.077844,13,0.232877,34
36,2009,4,12,21,19,27,27,-0.368421,-7,-0.555556,-15,-0.555556,-15,36047003600,11209,0,171,164,153,0.042683,7,0.117647,18
36,2009,5,20,12,22,25,25,-0.090909,-2,-0.2,-5,-0.2,-5,36047003600,11209,0,186,147,162,0.265306,39,0.148148,24
36,2010,0,30,30,30,21,21,0,0,0.428571,9,0.428571,9,36047003600,11209,0,191,174,160,0.097701,17,0.19375,31
36,2010,1,28,30,19,26,26,0.473684,9,0.076923,2,0.076923,2,36047003600,11209,0,171,186,175,-0.080645,-15,-0.022857,-4
36,2010,2,22,28,21,18,18,0.047619,1,0.222222,4,0.222222,4,36047003600,11209,0,188,177,165,0.062147,11,0.139394,23
36,2010,3,23,22,21,20,20,0.095238,2,0.15,3,0.15,3,36047003600,11209,0,169,180,166,-0.061111,-11,0.018072,3
36,2010,4,21,23,12,21,21,0.75,9,0,0,0,0,36047003600,11209,0,174,171,141,0.017544,3,0.234043,33
36,2010,5,10,21,20,23,23,-0.5,-10,-0.565217,-13,-0.565217,-13,36047003600,11209,0,176,186,141,-0.053763,-10,0.248227,35
38,2001,0,9,9,9,9,9,0,0,0,0,0,0,36047003800,11209,0,66,66,66,0,0,0,0
38,2001,1,6,9,6,6,6,0,0,0,0,0,0,36047003800,11209,0,79,79,79,0,0,0,0
38,2001,2,7,6,7,7,7,0,0,0,0,0,0,36047003800,11209,0,88,88,88,0,0,0,0
38,2001,3,6,7,6,6,6,0,0,0,0,0,0,36047003800,11209,0,87,87,87,0,0,0,0
38,2001,4,9,6,9,9,9,0,0,0,0,0,0,36047003800,11209,0,54,54,54,0,0,0,0
38,2001,5,6,9,6,6,6,0,0,0,0,0,0,36047003800,11209,0,67,67,67,0,0,0,0
38,2002,0,6,6,9,6,6,-0.333333,-3,0,0,0,0,36047003800,11209,0,60,66,60,-0.090909,-6,0,0
38,2002,1,9,6,6,9,9,0.5,3,0,0,0,0,36047003800,11209,0,65,79,65,-0.177215,-14,0,0
38,2002,2,7,9,7,7,7,0,0,0,0,0,0,36047003800,11209,0,80,88,80,-0.090909,-8,0,0
38,2002,3,7,7,6,7,7,0.166667,1,0,0,0,0,36047003800,11209,0,89,87,89,0.022989,2,0,0
38,2002,4,6,7,9,6,6,-0.333333,-3,0,0,0,0,36047003800,11209,0,73,54,73,0.351852,19,0,0
38,2002,5,10,6,6,10,10,0.666667,4,0,0,0,0,36047003800,11209,0,50,67,50,-0.253731,-17,0,0
38,2003,0,4,4,6,4,4,-0.333333,-2,0,0,0,0,36047003800,11209,0,69,60,69,0.15,9,0,0
38,2003,1,7,4,9,7,7,-0.222222,-2,0,0,0,0,36047003800,11209,0,64,65,64,-0.015385,-1,0,0
38,2003,2,8,7,7,8,8,0.142857,1,0,0,0,0,36047003800,11209,0,71,80,71,-0.1125,-9,0,0
38,2003,3,6,8,7,6,6,-0.142857,-1,0,0,0,0,36047003800,11209,0,84,89,84,-0.05618,-5,0,0
38,2003,4,7,6,6,7,7,0.166667,1,0,0,0,0,36047003800,11209,0,84,73,84,0.150685,11,0,0
38,2003,5,5,7,10,5,5,-0.5,-5,0,0,0,0,36047003800,11209,0,70,50,70,0.4,20,0,0
38,2004,0,6,6,4,9,9,0.5,2,-0.333333,-3,-0.333333,-3,36047003800,11209,0,71,69,66,0.028986,2,0.075758,5
38,2004,1,2,6,7,6,6,-0.714286,-5,-0.666667,-4,-0.666667,-4,36047003800,11209,1,67,64,79,0.046875,3,-0.151899,-12
38,2004,2,6,2,8,7,7,-0.25,-2,-0.142857,-1,-0.142857,-1,36047003800,11209,0,63,71,88,-0.112676,-8,-0.284091,-25
38,2004,3,7,6,6,6,6,0.166667,1,0.166667,1,0.166667,1,36047003800,11209,0,77,84,87,-0.083333,-7,-0.114943,-10
38,2004,4,7,7,7,9,9,0,0,-0.222222,-2,-0.222222,-2,36047003800,11209,0,82,84,54,-0.02381,-2,0.518519,28
38,2004,5,5,7,5,6,6,0,0,-0.166667,-1,-0.166667,-1,36047003800,11209,1,79,70,67,0.128571,9,0.179104,12
38,2005,0,5,5,6,6,6,-0.166667,-1,-0.166667,-1,-0.166667,-1,36047003800,11209,0,50,71,60,-0.295775,-21,-0.166667,-10
38,2005,1,5,5,2,9,9,1.5,3,-0.444444,-4,-0.444444,-4,36047003800,11209,0,77,67,65,0.149254,10,0.184615,12
38,2005,2,1,5,6,7,7,-0.833333,-5,-0.857143,-6,-0.857143,-6,36047003800,11209,1,68,63,80,0.079365,5,-0.15,-12
38,2005,3,6,1,7,7,7,-0.142857,-1,-0.142857,-1,-0.142857,-1,36047003800,11209,0,62,77,89,-0.194805,-15,-0.303371,-27
38,2005,4,9,6,7,6,6,0.285714,2,0.5,3,0.5,3,36047003800,11209,0,74,82,73,-0.097561,-8,0.013699,1
38,2005,5,6,9,5,10,10,0.2,1,-0.4,-4,-0.4,-4,36047003800,11209,1,80,79,50,0.012658,1,0.6,30
38,2006,0,5,5,5,4,4,0,0,0.25,1,0.25,1,36047003800,11209,1,90,50,69,0.8,40,0.304348,21
38,2006,1,6,5,5,7,7,0.2,1,-0.142857,-1,-0.142857,-1,36047003800,11209,0,60,77,64,-0.220779,-17,-0.0625,-4
38,2006,2,4,6,1,8,8,3,3,-0.5,-4,-0.5,-4,36047003800,11209,1,72,68,71,0.058824,4,0.014085,1
38,2006,3,2,4,6,6,6,-0.666667,-4,-0.666667,-4,-0.666667,-4,36047003800,11209,1,69,62,84,0.112903,7,-0.178571,-15
38,2006,4,6,2,9,7,7,-0.333333,-3,-0.142857,-1,-0.142857,-1,36047003800,11209,0,62,74,84,-0.162162,-12,-0.261905,-22
38,2006,5,9,6,6,5,5,0.5,3,0.8,4,0.8,4,36047003800,11209,0,72,80,70,-0.1,-8,0.028571,2
38,2007,0,7,7,5,6,6,0.4,2,0.166667,1,0.166667,1,36047003800,11209,0,87,90,71,-0.033333,-3,0.225352,16
38,2007,1,6,7,6,2,2,0,0,2,4,2,4,36047003800,11209,1,95,60,67,0.583333,35,0.41791,28
38,2007,2,4,6,4,6,6,0,0,-0.333333,-2,-0.333333,-2,36047003800,11209,1,57,72,63,-0.208333,-15,-0.095238,-6
38,2007,3,4,4,2,7,7,1,2,-0.428571,-3,-0.428571,-3,36047003800,11209,1,67,69,77,-0.028986,-2,-0.12987,-10
38,2007,4,2,4,6,7,7,-0.666667,-4,-0.714286,-5,-0.714286,-5,36047003800,11209,0,67,62,82,0.080645,5,-0.182927,-15
38,2007,5,10,2,9,5,5,0.111111,1,1,5,1,5,36047003800,11209,0,52,72,79,-0.277778,-20,-0.341772,-27
38,2008,0,9,9,7,5,5,0.285714,2,0.8,4,0.8,4,36047003800,11209,0,65,87,50,-0.252874,-22,0.3,15
38,2008,1,7,9,6,5,5,0.166667,1,0.4,2,0.4,2,36047003800,11209,0,88,95,77,-0.073684,-7,0.142857,11
38,2008,2,8,7,4,1,1,1,4,7,7,7,7,36047003800,11209,0,91,57,68,0.596491,34,0.338235,23
38,2008,3,6,8,4,6,6,0.5,2,0,0,0,0,36047003800,11209,0,58,67,62,-0.134328,-9,-0.064516,-4
38,2008,4,4,6,2,9,9,1,2,-0.555556,-5,-0.555556,-5,36047003800,11209,1,69,67,74,0.029851,2,-0.067568,-5
38,2008,5,2,4,10,6,6,-0.8,-8,-0.666667,-4,-0.666667,-4,36047003800,11209,1,71,52,80,0.365385,19,-0.1125,-9
38,2009,0,6,6,9,5,5,-0.333333,-3,0.2,1,0.2,1,36047003800,11209,0,95,65,90,0.461538,30,0.055556,5
38,2009,1,9,6,7,6,6,0.285714,2,0.5,3,0.5,3,36047003800,11209,0,75,88,60,-0.147727,-13,0.25,15
38,2009,2,7,9,8,4,4,-0.125,-1,0.75,3,0.75,3,36047003800,11209,0,94,91,72,0.032967,3,0.305556,22
38,2009,3,7,7,6,2,2,0.166667,1,2.5,5,2.5,5,36047003800,11209,0,95,58,69,0.637931,37,0.376812,26
38,2009,4,4,7,4,6,6,0,0,-0.333333,-2,-0.333333,-2,36047003800,11209,0,69,69,62,0,0,0.112903,7
38,2009,5,7,4,2,9,9,2.5,5,-0.222222,-2,-0.222222,-2,36047003800,11209,0,82,71,72,0.15493,11,0.138889,10
38,2010,0,9,9,6,7,7,0.5,3,0.285714,2,0.285714,2,36047003800,11209,0,91,95,87,-0.042105,-4,0.045977,4
38,2010,1,6,9,9,6,6,-0.333333,-3,0,0,0,0,36047003800,11209,0,99,75,95,0.32,24,0.042105,4
38,2010,2,9,6,7,4,4,0.285714,2,1.25,5,1.25,5,36047003800,11209,0,83,94,57,-0.117021,-11,0.45614,26
38,2010,3,7,9,7,4,4,0,0,0.75,3,0.75,3,36047003800,11209,0,95,95,67,0,0,0.41791,28
38,2010,4,8,7,4,2,2,1,4,3,6,3,6,36047003800,11209,0,93,69,67,0.347826,24,0.38806,26
38,2010,5,5,8,7,10,10,-0.285714,-2,-0.5,-5,-0.5,-5,36047003800,11209,0,65,82,52,-0.207317,-17,0.25,13
44,2001,0,9,9,9,9,9,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0
44,2001,1,10,9,10,10,10,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0
44,2001,2,9,10,9,9,9,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0
44,2001,3,12,9,12,12,12,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0
44,2001,4,13,12,13,13,13,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0
44,2001,5,12,13,12,12,12,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0
44,2002,0,15,15,9,15,15,0.666667,6,0,0,0,0,,,0,0,0,0,0,0,0,0
44,2002,1,13,15,10,13,13,0.3,3,0,0,0,0,,,0,0,0,0,0,0,0,0
44,2002,2,11,13,9,11,11,0.222222,2,0,0,0,0,,,1,0,0,0,0,0,0,0
44,2002,3,8,11,12,8,8,-0.333333,-4,0,0,0,0,,,1,0,0,0,0,0,0,0
44,2002,4,12,8,13,12,12,-0.076923,-1,0,0,0,0,,,0,0,0,0,0,0,0,0
44,2002,5,13,12,12,13,13,0.083333,1,0,0,0,0,,,0,0,0,0,0,0,0,0
44,2003,0,7,7,15,7,7,-0.533333,-8,0,0,0,0,,,0,0,0,0,0,0,0,0
44,2003,1,18,7,13,18,18,0.384615,5,0,0,0,0,,,0,0,0,0,0,0,0,0
44,2003,2,14,18,11,14,14,0.272727,3,0,0,0,0,,,0,0,0,0,0,0,0,0
44,2003,3,10,14,8,10,10,0.25,2,0,0,0,0,,,0,0,0,0,0,0,0,0
44,2003,4,11,10,12,11,11,-0.083333,-1,0,0,0,0,,,1,0,0,0,0,0,0,0
44,2003,5,10,11,13,10,10,-0.230769,-3,0,0,0,0,,,0,0,0,0,0,0,0,0
