CensusTract,SchoolYear,GradeLevel,Count,PreviousGrade,PreviousYear,PreviousThreeYear,PreviousFiveYear,OneYearPercentGrowth,OneYearGrowth,ThreeYearPercentGrowth,ThreeYearGrowth,FiveYearPercentGrowth,FiveYearGrowth,LongTract,Zip,Y,NeighborCount,NeighborPreviousCount,NeighborPreviousThreeCount,NeighborOneYearPercentGrowth,NeighborOnYearGrowth,NeighborThreeYearPercentGrowth,NeighborThreeYearGrowth
238,2010,0,6,6,5,1,1,0.2,1,5,5,5,5,36047023800,11204,0,59,33,22,0.787879,26,1.681818,37
238,2010,1,4,6,11,0,0,-0.636364,-7,1,4,1,4,36047023800,11204,0,35,42,26,-0.166667,-7,0.346154,9
238,2010,2,11,4,1,3,3,10,10,2.666667,8,2.666667,8,36047023800,11204,0,40,25,21,0.6,15,0.904762,19
238,2010,3,1,11,0,3,3,1,1,-0.666667,-2,-0.666667,-2,36047023800,11204,0,25,18,24,0.388889,7,0.041667,1
238,2010,5,1,0,0,0,0,1,1,1,1,1,1,36047023800,11204,0,17,26,23,-0.346154,-9,-0.26087,-6
240,2001,0,4,4,4,4,4,0,0,0,0,0,0,36047024000,11204,0,43,43,43,0,0,0,0
240,2001,1,8,4,8,8,8,0,0,0,0,0,0,36047024000,11204,0,57,57,57,0,0,0,0
240,2001,2,7,8,7,7,7,0,0,0,0,0,0,36047024000,11204,0,56,56,56,0,0,0,0
240,2001,3,3,7,3,3,3,0,0,0,0,0,0,36047024000,11204,1,57,57,57,0,0,0,0
240,2001,4,4,3,4,4,4,0,0,0,0,0,0,36047024000,11204,0,44,44,44,0,0,0,0
240,2001,5,6,4,6,6,6,0,0,0,0,0,0,36047024000,11204,0,51,51,51,0,0,0,0
240,2002,0,4,4,4,4,4,0,0,0,0,0,0,36047024000,11204,0,40,43,40,-0.069767,-3,0,0
240,2002,1,4,4,8,4,4,-0.5,-4,0,0,0,0,36047024000,11204,0,47,57,47,-0.175439,-10,0,0
240,2002,2,7,4,7,7,7,0,0,0,0,0,0,36047024000,11204,0,55,56,55,-0.017857,-1,0,0
240,2002,3,6,7,3,6,6,1,3,0,0,0,0,36047024000,11204,0,59,57,59,0.035088,2,0,0
240,2002,4,4,6,4,4,4,0,0,0,0,0,0,36047024000,11204,1,57,44,57,0.295455,13,0,0
240,2002,5,5,4,6,5,5,-0.166667,-1,0,0,0,0,36047024000,11204,0,51,51,51,0,0,0,0
240,2003,0,2,2,4,2,2,-0.5,-2,0,0,0,0,36047024000,11204,0,51,40,51,0.275,11,0,0
240,2003,1,3,2,4,3,3,-0.25,-1,0,0,0,0,36047024000,11204,0,36,47,36,-0.234043,-11,0,0
240,2003,2,2,3,7,2,2,-0.714286,-5,0,0,0,0,36047024000,11204,0,50,55,50,-0.090909,-5,0,0
240,2003,3,7,2,6,7,7,0.166667,1,0,0,0,0,36047024000,11204,0,52,59,52,-0.118644,-7,0,0
240,2003,4,5,7,4,5,5,0.25,1,0,0,0,0,36047024000,11204,0,56,57,56,-0.017544,-1,0,0
240,2003,5,6,5,5,6,6,0.2,1,0,0,0,0,36047024000,11204,0,51,51,51,0,0,0,0
240,2004,0,2,2,2,4,4,0,0,-0.5,-2,-0.5,-2,36047024000,11204,0,53,51,43,0.039216,2,0.232558,10
240,2004,1,2,2,3,8,8,-0.333333,-1,-0.75,-6,-0.75,-6,36047024000,11204,0,54,36,57,0.5,18,-0.052632,-3
240,2004,2,2,2,2,7,7,0,0,-0.714286,-5,-0.714286,-5,36047024000,11204,0,33,50,56,-0.34,-17,-0.410714,-23
240,2004,3,2,2,7,3,3,-0.714286,-5,-0.333333,-1,-0.333333,-1,36047024000,11204,0,39,52,57,-0.25,-13,-0.315789,-18
240,2004,4,8,2,5,4,4,0.6,3,1,4,1,4,36047024000,11204,0,51,56,44,-0.089286,-5,0.159091,7
240,2004,5,5,8,6,6,6,-0.166667,-1,-0.166667,-1,-0.166667,-1,36047024000,11204,0,54,51,51,0.058824,3,0.058824,3
240,2005,0,3,3,2,4,4,0.5,1,-0.25,-1,-0.25,-1,36047024000,11204,0,32,53,40,-0.396226,-21,-0.2,-8
240,2005,1,2,3,2,4,4,0,0,-0.5,-2,-0.5,-2,36047024000,11204,0,58,54,47,0.074074,4,0.234043,11
240,2005,2,2,2,2,7,7,0,0,-0.714286,-5,-0.714286,-5,36047024000,11204,0,51,33,55,0.545455,18,-0.072727,-4
240,2005,3,3,2,2,6,6,0.5,1,-0.5,-3,-0.5,-3,36047024000,11204,0,34,39,59,-0.128205,-5,-0.423729,-25
240,2005,4,1,3,8,4,4,-0.875,-7,-0.75,-3,-0.75,-3,36047024000,11204,1,41,51,57,-0.196078,-10,-0.280702,-16
240,2005,5,7,1,5,5,5,0.4,2,0.4,2,0.4,2,36047024000,11204,0,53,54,51,-0.018519,-1,0.039216,2
240,2006,0,4,4,3,2,2,0.333333,1,1,2,1,2,36047024000,11204,1,37,32,51,0.15625,5,-0.27451,-14
240,2006,1,4,4,2,3,3,1,2,0.333333,1,0.333333,1,36047024000,11204,0,33,58,36,-0.431034,-25,-0.083333,-3
240,2006,2,2,4,2,2,2,0,0,0,0,0,0,36047024000,11204,0,55,51,50,0.078431,4,0.1,5
240,2006,3,4,2,3,7,7,0.333333,1,-0.428571,-3,-0.428571,-3,36047024000,11204,0,44,34,52,0.294118,10,-0.153846,-8
240,2006,4,3,4,1,5,5,2,2,-0.4,-2,-0.4,-2,36047024000,11204,0,31,41,56,-0.243902,-10,-0.446429,-25
240,2006,5,2,3,7,6,6,-0.714286,-5,-0.666667,-4,-0.666667,-4,36047024000,11204,0,37,53,51,-0.301887,-16,-0.27451,-14
240,2007,0,5,5,4,2,2,0.25,1,1.5,3,1.5,3,36047024000,11204,0,36,37,53,-0.027027,-1,-0.320755,-17
240,2007,1,4,5,4,2,2,0,0,1,2,1,2,36047024000,11204,1,36,33,54,0.090909,3,-0.333333,-18
240,2007,2,2,4,2,2,2,0,0,0,0,0,0,36047024000,11204,0,40,55,33,-0.272727,-15,0.212121,7
240,2007,3,2,2,4,2,2,-0.5,-2,0,0,0,0,36047024000,11204,0,51,44,39,0.159091,7,0.307692,12
240,2007,4,4,2,3,8,8,0.333333,1,-0.5,-4,-0.5,-4,36047024000,11204,0,40,31,51,0.290323,9,-0.215686,-11
240,2007,5,2,4,2,5,5,0,0,-0.6,-3,-0.6,-3,36047024000,11204,1,31,37,54,-0.162162,-6,-0.425926,-23
240,2008,0,7,7,5,3,3,0.4,2,1.333333,4,1.333333,4,36047024000,11204,1,46,36,32,0.277778,10,0.4375,14
240,2008,1,3,7,4,2,2,-0.25,-1,0.5,1,0.5,1,36047024000,11204,1,33,36,58,-0.083333,-3,-0.431034,-25
240,2008,2,3,3,2,2,2,0.5,1,0.5,1,0.5,1,36047024000,11204,1,32,40,51,-0.2,-8,-0.372549,-19
240,2008,3,2,3,2,3,3,0,0,-0.333333,-1,-0.333333,-1,36047024000,11204,0,33,51,34,-0.352941,-18,-0.029412,-1
240,2008,4,4,2,4,1,1,0,0,3,3,3,3,36047024000,11204,0,46,40,41,0.15,6,0.121951,5
240,2008,5,4,4,2,7,7,1,2,-0.428571,-3,-0.428571,-3,36047024000,11204,0,35,31,53,0.129032,4,-0.339623,-18
240,2009,0,7,7,7,4,4,0,0,0.75,3,0.75,3,36047024000,11204,0,57,46,37,0.23913,11,0.540541,20
240,2009,1,10,7,3,4,4,2.333333,7,1.5,6,1.5,6,36047024000,11204,0,54,33,33,0.636364,21,0.636364,21
240,2009,2,4,10,3,2,2,0.333333,1,1,2,1,2,36047024000,11204,0,34,32,55,0.0625,2,-0.381818,-21
240,2009,3,3,4,2,4,4,0.5,1,-0.25,-1,-0.25,-1,36047024000,11204,0,32,33,44,-0.030303,-1,-0.272727,-12
240,2009,4,5,3,4,3,3,0.25,1,0.666667,2,0.666667,2,36047024000,11204,0,37,46,31,-0.195652,-9,0.193548,6
240,2009,5,5,5,4,2,2,0.25,1,1.5,3,1.5,3,36047024000,11204,0,40,35,37,0.142857,5,0.081081,3
240,2010,0,11,11,7,5,5,0.571429,4,1.2,6,1.2,6,36047024000,11204,0,72,57,36,0.263158,15,1,36
240,2010,1,7,11,10,4,4,-0.3,-3,0.75,3,0.75,3,36047024000,11204,0,49,54,36,-0.092593,-5,0.361111,13
240,2010,2,10,7,4,2,2,1.5,6,4,8,4,8,36047024000,11204,0,52,34,40,0.529412,18,0.3,12
240,2010,3,4,10,3,2,2,0.333333,1,1,2,1,2,36047024000,11204,0,40,32,51,0.25,8,-0.215686,-11
240,2010,4,3,4,5,4,4,-0.4,-2,-0.25,-1,-0.25,-1,36047024000,11204,0,37,37,40,0,0,-0.075,-3
240,2010,5,3,3,5,2,2,-0.4,-2,0.5,1,0.5,1,36047024000,11204,0,42,40,31,0.05,2,0.354839,11
242,2001,0,7,7,7,7,7,0,0,0,0,0,0,36047024200,11204,0,63,63,63,0,0,0,0
242,2001,1,11,7,11,11,11,0,0,0,0,0,0,36047024200,11204,0,116,116,116,0,0,0,0
242,2001,2,6,11,6,6,6,0,0,0,0,0,0,36047024200,11204,0,92,92,92,0,0,0,0
242,2001,3,8,6,8,8,8,0,0,0,0,0,0,36047024200,11204,0,87,87,87,0,0,0,0
242,2001,4,6,8,6,6,6,0,0,0,0,0,0,36047024200,11204,0,84,84,84,0,0,0,0
242,2001,5,6,6,6,6,6,0,0,0,0,0,0,36047024200,11204,0,92,92,92,0,0,0,0
242,2002,0,6,6,7,6,6,-0.142857,-1,0,0,0,0,36047024200,11204,0,72,63,72,0.142857,9,0,0
242,2002,1,7,6,11,7,7,-0.363636,-4,0,0,0,0,36047024200,11204,0,75,116,75,-0.353448,-41,0,0
242,2002,2,9,7,6,9,9,0.5,3,0,0,0,0,36047024200,11204,0,114,92,114,0.23913,22,0,0
242,2002,3,5,9,8,5,5,-0.375,-3,0,0,0,0,36047024200,11204,0,86,87,86,-0.011494,-1,0,0
242,2002,4,7,5,6,7,7,0.166667,1,0,0,0,0,36047024200,11204,0,92,84,92,0.095238,8,0,0
242,2002,5,9,7,6,9,9,0.5,3,0,0,0,0,36047024200,11204,0,80,92,80,-0.130435,-12,0,0
242,2003,0,5,5,6,5,5,-0.166667,-1,0,0,0,0,36047024200,11204,0,83,72,83,0.152778,11,0,0
242,2003,1,7,5,7,7,7,0,0,0,0,0,0,36047024200,11204,0,79,75,79,0.053333,4,0,0
242,2003,2,8,7,9,8,8,-0.111111,-1,0,0,0,0,36047024200,11204,0,76,114,76,-0.333333,-38,0,0
242,2003,3,7,8,5,7,7,0.4,2,0,0,0,0,36047024200,11204,0,112,86,112,0.302326,26,0,0
242,2003,4,4,7,7,4,4,-0.428571,-3,0,0,0,0,36047024200,11204,0,89,92,89,-0.032609,-3,0,0
242,2003,5,6,4,9,6,6,-0.333333,-3,0,0,0,0,36047024200,11204,0,96,80,96,0.2,16,0,0
242,2004,0,5,5,5,7,7,0,0,-0.285714,-2,-0.285714,-2,36047024200,11204,1,97,83,63,0.168675,14,0.539683,34
242,2004,1,4,5,7,11,11,-0.428571,-3,-0.636364,-7,-0.636364,-7,36047024200,11204,0,90,79,116,0.139241,11,-0.224138,-26
242,2004,2,6,4,8,6,6,-0.25,-2,0,0,0,0,36047024200,11204,0,70,76,92,-0.078947,-6,-0.23913,-22
242,2004,3,4,6,7,8,8,-0.428571,-3,-0.5,-4,-0.5,-4,36047024200,11204,0,71,112,87,-0.366071,-41,-0.183908,-16
242,2004,4,6,4,4,6,6,0.5,2,0,0,0,0,36047024200,11204,0,108,89,84,0.213483,19,0.285714,24
242,2004,5,5,6,6,6,6,-0.166667,-1,-0.166667,-1,-0.166667,-1,36047024200,11204,0,83,96,92,-0.135417,-13,-0.097826,-9
242,2005,0,5,5,5,6,6,0,0,-0.166667,-1,-0.166667,-1,36047024200,11204,0,86,97,72,-0.113402,-11,0.194444,14
242,2005,1,7,5,4,7,7,0.75,3,0,0,0,0,36047024200,11204,0,98,90,75,0.088889,8,0.306667,23
242,2005,2,4,7,6,9,9,-0.333333,-2,-0.555556,-5,-0.555556,-5,36047024200,11204,1,84,70,114,0.2,14,-0.263158,-30
242,2005,3,6,4,4,5,5,0.5,2,0.2,1,0.2,1,36047024200,11204,0,65,71,86,-0.084507,-6,-0.244186,-21
242,2005,4,6,6,6,7,7,0,0,-0.142857,-1,-0.142857,-1,36047024200,11204,0,64,108,92,-0.407407,-44,-0.304348,-28
242,2005,5,5,6,5,9,9,0,0,-0.444444,-4,-0.444444,-4,36047024200,11204,0,106,83,80,0.277108,23,0.325,26
242,2006,0,9,9,5,5,5,0.8,4,0.8,4,0.8,4,36047024200,11204,0,68,86,83,-0.209302,-18,-0.180723,-15
242,2006,1,4,9,7,7,7,-0.428571,-3,-0.428571,-3,-0.428571,-3,36047024200,11204,0,90,98,79,-0.081633,-8,0.139241,11
242,2006,2,7,4,4,8,8,0.75,3,-0.125,-1,-0.125,-1,36047024200,11204,0,89,84,76,0.059524,5,0.171053,13
242,2006,3,2,7,6,7,7,-0.666667,-4,-0.714286,-5,-0.714286,-5,36047024200,11204,1,75,65,112,0.153846,10,-0.330357,-37
242,2006,4,6,2,6,4,4,0,0,0.5,2,0.5,2,36047024200,11204,0,59,64,89,-0.078125,-5,-0.337079,-30
242,2006,5,5,6,5,6,6,0,0,-0.166667,-1,-0.166667,-1,36047024200,11204,0,62,106,96,-0.415094,-44,-0.354167,-34
242,2007,0,6,6,9,5,5,-0.333333,-3,0.2,1,0.2,1,36047024200,11204,0,60,68,97,-0.117647,-8,-0.381443,-37
242,2007,1,6,6,4,4,4,0.5,2,0.5,2,0.5,2,36047024200,11204,0,75,90,90,-0.166667,-15,-0.166667,-15
242,2007,2,7,6,7,6,6,0,0,0.166667,1,0.166667,1,36047024200,11204,0,89,89,70,0,0,0.271429,19
242,2007,3,5,7,2,4,4,1.5,3,0.25,1,0.25,1,36047024200,11204,0,83,75,71,0.106667,8,0.169014,12
242,2007,4,2,5,6,6,6,-0.666667,-4,-0.666667,-4,-0.666667,-4,36047024200,11204,0,70,59,108,0.186441,11,-0.351852,-38
242,2007,5,5,2,5,5,5,0,0,0,0,0,0,36047024200,11204,0,59,62,83,-0.048387,-3,-0.289157,-24
242,2008,0,3,3,6,5,5,-0.5,-3,-0.4,-2,-0.4,-2,36047024200,11204,1,86,60,86,0.433333,26,0,0
242,2008,1,3,3,6,7,7,-0.5,-3,-0.571429,-4,-0.571429,-4,36047024200,11204,0,65,75,98,-0.133333,-10,-0.336735,-33
242,2008,2,2,3,7,4,4,-0.714286,-5,-0.5,-2,-0.5,-2,36047024200,11204,0,78,89,84,-0.123596,-11,-0.071429,-6
242,2008,3,5,2,5,6,6,0,0,-0.166667,-1,-0.166667,-1,36047024200,11204,0,79,83,65,-0.048193,-4,0.215385,14
242,2008,4,4,5,2,6,6,1,2,-0.333333,-2,-0.333333,-2,36047024200,11204,0,81,70,64,0.157143,11,0.265625,17
242,2008,5,2,4,5,5,5,-0.6,-3,-0.6,-3,-0.6,-3,36047024200,11204,0,68,59,106,0.152542,9,-0.358491,-38
242,2009,0,4,4,3,9,9,0.333333,1,-0.555556,-5,-0.555556,-5,36047024200,11204,0,96,86,68,0.116279,10,0.411765,28
242,2009,1,4,4,3,4,4,0.333333,1,0,0,0,0,36047024200,11204,0,108,65,90,0.661538,43,0.2,18
242,2009,2,2,4,2,7,7,0,0,-0.714286,-5,-0.714286,-5,36047024200,11204,0,62,78,89,-0.205128,-16,-0.303371,-27
242,2009,3,3,2,5,2,2,-0.4,-2,0.5,1,0.5,1,36047024200,11204,0,80,79,75,0.012658,1,0.066667,5
242,2009,4,4,3,4,6,6,0,0,-0.333333,-2,-0.333333,-2,36047024200,11204,0,87,81,59,0.074074,6,0.474576,28
242,2009,5,3,4,2,5,5,0.5,1,-0.4,-2,-0.4,-2,36047024200,11204,0,83,68,62,0.220588,15,0.33871,21
242,2010,0,12,12,4,6,6,2,8,1,6,1,6,36047024200,11204,0,109,96,60,0.135417,13,0.816667,49
242,2010,1,2,12,4,6,6,-0.5,-2,-0.666667,-4,-0.666667,-4,36047024200,11204,0,96,108,75,-0.111111,-12,0.28,21
242,2010,2,4,2,2,7,7,1,2,-0.428571,-3,-0.428571,-3,36047024200,11204,0,105,62,89,0.693548,43,0.179775,16
242,2010,3,2,4,3,5,5,-0.333333,-1,-0.6,-3,-0.6,-3,36047024200,11204,0,61,80,83,-0.2375,-19,-0.26506,-22
242,2010,4,3,2,4,2,2,-0.25,-1,0.5,1,0.5,1,36047024200,11204,0,83,87,70,-0.045977,-4,0.185714,13
242,2010,5,4,3,3,5,5,0.333333,1,-0.2,-1,-0.2,-1,36047024200,11204,0,89,83,59,0.072289,6,0.508475,30
244,2001,0,14,14,14,14,14,0,0,0,0,0,0,36047024400,11204,1,76,76,76,0,0,0,0
244,2001,1,21,14,21,21,21,0,0,0,0,0,0,36047024400,11204,0,120,120,120,0,0,0,0
244,2001,2,18,21,18,18,18,0,0,0,0,0,0,36047024400,11204,0,103,103,103,0,0,0,0
244,2001,3,29,18,29,29,29,0,0,0,0,0,0,36047024400,11204,0,97,97,97,0,0,0,0
244,2001,4,19,29,19,19,19,0,0,0,0,0,0,36047024400,11204,1,94,94,94,0,0,0,0
244,2001,5,15,19,15,15,15,0,0,0,0,0,0,36047024400,11204,1,105,105,105,0,0,0,0
244,2002,0,19,19,14,19,19,0.357143,5,0,0,0,0,36047024400,11204,0,85,76,85,0.118421,9,0,0
244,2002,1,15,19,21,15,15,-0.285714,-6,0,0,0,0,36047024400,11204,1,89,120,89,-0.258333,-31,0,0
244,2002,2,19,15,18,19,19,0.055556,1,0,0,0,0,36047024400,11204,0,115,103,115,0.116505,12,0,0
244,2002,3,22,19,29,22,22,-0.241379,-7,0,0,0,0,36047024400,11204,0,94,97,94,-0.030928,-3,0,0
244,2002,4,28,22,19,28,28,0.473684,9,0,0,0,0,36047024400,11204,0,97,94,97,0.031915,3,0,0
244,2002,5,23,28,15,23,23,0.533333,8,0,0,0,0,36047024400,11204,0,92,105,92,-0.12381,-13,0,0
244,2003,0,18,18,19,18,18,-0.052632,-1,0,0,0,0,36047024400,11204,0,91,85,91,0.070588,6,0,0
244,2003,1,20,18,15,20,20,0.333333,5,0,0,0,0,36047024400,11204,0,96,89,96,0.078652,7,0,0
244,2003,2,15,20,19,15,15,-0.210526,-4,0,0,0,0,36047024400,11204,1,96,115,96,-0.165217,-19,0,0
244,2003,3,18,15,22,18,18,-0.181818,-4,0,0,0,0,36047024400,11204,0,109,94,109,0.159574,15,0,0
244,2003,4,23,18,28,23,23,-0.178571,-5,0,0,0,0,36047024400,11204,0,108,97,108,0.113402,11,0,0
244,2003,5,28,23,23,28,28,0.217391,5,0,0,0,0,36047024400,11204,0,95,92,95,0.032609,3,0,0
244,2004,0,17,17,18,14,14,-0.055556,-1,0.214286,3,0.214286,3,36047024400,11204,0,112,91,76,0.230769,21,0.473684,36
244,2004,1,19,17,20,21,21,-0.05,-1,-0.095238,-2,-0.095238,-2,36047024400,11204,0,99,96,120,0.03125,3,-0.175,-21
244,2004,2,14,19,15,18,18,-0.066667,-1,-0.222222,-4,-0.222222,-4,36047024400,11204,1,88,96,103,-0.083333,-8,-0.145631,-15
244,2004,3,13,14,18,29,29,-0.277778,-5,-0.551724,-16,-0.551724,-16,36047024400,11204,1,96,109,97,-0.119266,-13,-0.010309,-1
244,2004,4,16,13,23,19,19,-0.304348,-7,-0.157895,-3,-0.157895,-3,36047024400,11204,0,105,108,94,-0.027778,-3,0.117021,11
244,2004,5,19,16,28,15,15,-0.321429,-9,0.266667,4,0.266667,4,36047024400,11204,0,102,95,105,0.073684,7,-0.028571,-3
244,2005,0,20,20,17,19,19,0.176471,3,0.052632,1,0.052632,1,36047024400,11204,0,92,112,85,-0.178571,-20,0.082353,7
244,2005,1,20,20,19,15,15,0.052632,1,0.333333,5,0.333333,5,36047024400,11204,0,110,99,89,0.111111,11,0.235955,21
244,2005,2,22,20,14,19,19,0.571429,8,0.157895,3,0.157895,3,36047024400,11204,0,94,88,115,0.068182,6,-0.182609,-21
244,2005,3,9,22,13,22,22,-0.307692,-4,-0.590909,-13,-0.590909,-13,36047024400,11204,1,74,96,94,-0.229167,-22,-0.212766,-20
244,2005,4,15,9,16,28,28,-0.0625,-1,-0.464286,-13,-0.464286,-13,36047024400,11204,1,92,105,97,-0.12381,-13,-0.051546,-5
244,2005,5,14,15,19,23,23,-0.263158,-5,-0.391304,-9,-0.391304,-9,36047024400,11204,0,106,102,92,0.039216,4,0.152174,14
244,2006,0,12,12,20,18,18,-0.4,-8,-0.333333,-6,-0.333333,-6,36047024400,11204,0,80,92,91,-0.130435,-12,-0.120879,-11
244,2006,1,21,12,20,20,20,0.05,1,0.05,1,0.05,1,36047024400,11204,0,90,110,96,-0.181818,-20,-0.0625,-6
244,2006,2,19,21,22,15,15,-0.136364,-3,0.266667,4,0.266667,4,36047024400,11204,0,100,94,96,0.06383,6,0.041667,4
244,2006,3,23,19,9,18,18,1.555556,14,0.277778,5,0.277778,5,36047024400,11204,0,81,74,109,0.094595,7,-0.256881,-28
244,2006,4,10,23,15,23,23,-0.333333,-5,-0.565217,-13,-0.565217,-13,36047024400,11204,1,70,92,108,-0.23913,-22,-0.351852,-38
244,2006,5,14,10,14,28,28,0,0,-0.5,-14,-0.5,-14,36047024400,11204,1,86,106,95,-0.188679,-20,-0.094737,-9
244,2007,0,10,10,12,17,17,-0.166667,-2,-0.411765,-7,-0.411765,-7,36047024400,11204,1,69,80,112,-0.1375,-11,-0.383929,-43
244,2007,1,13,10,21,19,19,-0.380952,-8,-0.315789,-6,-0.315789,-6,36047024400,11204,1,86,90,99,-0.044444,-4,-0.131313,-13
244,2007,2,19,13,19,14,14,0,0,0.357143,5,0.357143,5,36047024400,11204,0,93,100,88,-0.07,-7,0.056818,5
244,2007,3,21,19,23,13,13,-0.086957,-2,0.615385,8,0.615385,8,36047024400,11204,0,89,81,96,0.098765,8,-0.072917,-7
244,2007,4,18,21,10,16,16,0.8,8,0.125,2,0.125,2,36047024400,11204,0,79,70,105,0.128571,9,-0.247619,-26
244,2007,5,12,18,14,19,19,-0.142857,-2,-0.368421,-7,-0.368421,-7,36047024400,11204,1,74,86,102,-0.139535,-12,-0.27451,-28
244,2008,0,14,14,10,20,20,0.4,4,-0.3,-6,-0.3,-6,36047024400,11204,1,99,69,92,0.434783,30,0.076087,7
244,2008,1,8,14,13,20,20,-0.384615,-5,-0.6,-12,-0.6,-12,36047024400,11204,1,76,86,110,-0.116279,-10,-0.309091,-34
244,2008,2,17,8,19,22,22,-0.105263,-2,-0.227273,-5,-0.227273,-5,36047024400,11204,0,93,93,94,0,0,-0.010638,-1
244,2008,3,14,17,21,9,9,-0.333333,-7,0.555556,5,0.555556,5,36047024400,11204,1,90,89,74,0.011236,1,0.216216,16
244,2008,4,23,14,18,15,15,0.277778,5,0.533333,8,0.533333,8,36047024400,11204,0,91,79,92,0.151899,12,-0.01087,-1
244,2008,5,19,23,12,14,14,0.583333,7,0.357143,5,0.357143,5,36047024400,11204,0,82,74,106,0.108108,8,-0.226415,-24
244,2009,0,13,13,14,12,12,-0.071429,-1,0.083333,1,0.083333,1,36047024400,11204,0,81,99,80,-0.181818,-18,0.0125,1
244,2009,1,18,13,8,21,21,1.25,10,-0.142857,-3,-0.142857,-3,36047024400,11204,0,116,76,90,0.526316,40,0.288889,26
244,2009,2,13,18,17,19,19,-0.235294,-4,-0.315789,-6,-0.315789,-6,36047024400,11204,0,76,93,100,-0.182796,-17,-0.24,-24
244,2009,3,14,13,14,23,23,0,0,-0.391304,-9,-0.391304,-9,36047024400,11204,0,92,90,81,0.022222,2,0.135802,11
244,2009,4,16,14,23,10,10,-0.304348,-7,0.6,6,0.6,6,36047024400,11204,0,96,91,70,0.054945,5,0.371429,26
244,2009,5,27,16,19,14,14,0.421053,8,0.928571,13,0.928571,13,36047024400,11204,0,88,82,86,0.073171,6,0.023256,2
244,2010,0,19,19,13,10,10,0.461538,6,0.9,9,0.9,9,36047024400,11204,0,113,81,69,0.395062,32,0.637681,44
244,2010,1,13,19,18,13,13,-0.277778,-5,0,0,0,0,36047024400,11204,0,91,116,86,-0.215517,-25,0.05814,5
244,2010,2,17,13,13,19,19,0.307692,4,-0.105263,-2,-0.105263,-2,36047024400,11204,0,108,76,93,0.421053,32,0.16129,15
244,2010,3,17,17,14,21,21,0.214286,3,-0.190476,-4,-0.190476,-4,36047024400,11204,0,72,92,89,-0.217391,-20,-0.191011,-17
244,2010,4,13,17,16,18,18,-0.1875,-3,-0.277778,-5,-0.277778,-5,36047024400,11204,0,89,96,79,-0.072917,-7,0.126582,10
244,2010,5,15,13,27,12,12,-0.444444,-12,0.25,3,0.25,3,36047024400,11204,0,100,88,74,0.136364,12,0.351351,26
246,2001,0,1,1,1,1,1,0,0,0,0,0,0,36047024600,11204,1,75,75,75,0,0,0,0
246,2001,1,3,1,3,3,3,0,0,0,0,0,0,36047024600,11204,0,84,84,84,0,0,0,0
246,2001,2,2,3,2,2,2,0,0,0,0,0,0,36047024600,11204,0,88,88,88,0,0,0,0
246,2001,3,4,2,4,4,4,0,0,0,0,0,0,36047024600,11204,0,81,81,81,0,0,0,0
246,2001,4,1,4,1,1,1,0,0,0,0,0,0,36047024600,11204,1,98,98,98,0,0,0,0
246,2001,5,6,1,6,6,6,0,0,0,0,0,0,36047024600,11204,0,73,73,73,0,0,0,0
246,2002,0,5,5,1,5,5,4,4,0,0,0,0,36047024600,11204,0,80,75,80,0.066667,5,0,0
246,2002,1,2,5,3,2,2,-0.333333,-1,0,0,0,0,36047024600,11204,0,84,84,84,0,0,0,0
246,2002,2,5,2,2,5,5,1.5,3,0,0,0,0,36047024600,11204,0,76,88,76,-0.136364,-12,0,0
246,2002,3,6,5,4,6,6,0.5,2,0,0,0,0,36047024600,11204,0,86,81,86,0.061728,5,0,0
246,2002,4,3,6,1,3,3,2,2,0,0,0,0,36047024600,11204,0,80,98,80,-0.183673,-18,0,0
246,2002,5,1,3,6,1,1,-0.833333,-5,0,0,0,0,36047024600,11204,1,100,73,100,0.369863,27,0,0
246,2003,0,4,4,5,4,4,-0.2,-1,0,0,0,0,36047024600,11204,0,77,80,77,-0.0375,-3,0,0
246,2003,1,4,4,2,4,4,1,2,0,0,0,0,36047024600,11204,0,88,84,88,0.047619,4,0,0
246,2003,2,3,4,5,3,3,-0.4,-2,0,0,0,0,36047024600,11204,0,89,76,89,0.171053,13,0,0
246,2003,3,4,3,6,4,4,-0.333333,-2,0,0,0,0,36047024600,11204,0,73,86,73,-0.151163,-13,0,0
246,2003,4,7,4,3,7,7,1.333333,4,0,0,0,0,36047024600,11204,0,95,80,95,0.1875,15,0,0
246,2003,5,2,7,1,2,2,1,1,0,0,0,0,36047024600,11204,1,81,100,81,-0.19,-19,0,0
246,2004,0,3,3,4,1,1,-0.25,-1,2,2,2,2,36047024600,11204,1,92,77,75,0.194805,15,0.226667,17
246,2004,1,4,3,4,3,3,0,0,0.333333,1,0.333333,1,36047024600,11204,0,79,88,84,-0.102273,-9,-0.059524,-5
